pair,file,column,arm,min_ns,bytes
54,citm_catalog,scan,swar8,832300,1727204
54,citm_catalog,scan,sse2,723400,1727204
55,citm_catalog,scan,swar8,840600,1727204
55,citm_catalog,scan,sse2,761900,1727204
56,citm_catalog,scan,swar8,859000,1727204
56,citm_catalog,scan,sse2,778600,1727204
57,citm_catalog,scan,swar8,836200,1727204
57,citm_catalog,scan,sse2,748900,1727204
58,citm_catalog,scan,swar8,815300,1727204
58,citm_catalog,scan,sse2,754700,1727204
59,citm_catalog,scan,swar8,831100,1727204
59,citm_catalog,scan,sse2,779500,1727204
60,citm_catalog,scan,swar8,833900,1727204
60,citm_catalog,scan,sse2,761800,1727204
61,citm_catalog,scan,swar8,791800,1727204
61,citm_catalog,scan,sse2,755400,1727204
1,citm_catalog,struct-parse,swar8,1295400,1727204
1,citm_catalog,struct-parse,sse2,1213200,1727204
2,citm_catalog,struct-parse,swar8,1270900,1727204
2,citm_catalog,struct-parse,sse2,1218900,1727204
3,citm_catalog,struct-parse,swar8,1287800,1727204
3,citm_catalog,struct-parse,sse2,1200200,1727204
4,citm_catalog,struct-parse,swar8,1296500,1727204
4,citm_catalog,struct-parse,sse2,1204000,1727204
5,citm_catalog,struct-parse,swar8,1293800,1727204
5,citm_catalog,struct-parse,sse2,1211000,1727204
6,citm_catalog,struct-parse,swar8,1308300,1727204
6,citm_catalog,struct-parse,sse2,1229300,1727204
7,citm_catalog,struct-parse,swar8,1316300,1727204
7,citm_catalog,struct-parse,sse2,1210900,1727204
8,citm_catalog,struct-parse,swar8,1321100,1727204
8,citm_catalog,struct-parse,sse2,1204200,1727204
9,citm_catalog,struct-parse,swar8,1300900,1727204
9,citm_catalog,struct-parse,sse2,1237400,1727204
10,citm_catalog,struct-parse,swar8,1308300,1727204
10,citm_catalog,struct-parse,sse2,1217500,1727204
11,citm_catalog,struct-parse,swar8,1288700,1727204
11,citm_catalog,struct-parse,sse2,1212700,1727204
12,citm_catalog,struct-parse,swar8,1269600,1727204
12,citm_catalog,struct-parse,sse2,1210300,1727204
13,citm_catalog,struct-parse,swar8,1302600,1727204
13,citm_catalog,struct-parse,sse2,1187600,1727204
14,citm_catalog,struct-parse,swar8,1296600,1727204
14,citm_catalog,struct-parse,sse2,1227600,1727204
15,citm_catalog,struct-parse,swar8,1307200,1727204
15,citm_catalog,struct-parse,sse2,1217600,1727204
16,citm_catalog,struct-parse,swar8,1298800,1727204
16,citm_catalog,struct-parse,sse2,1231900,1727204
17,citm_catalog,struct-parse,swar8,1300400,1727204
17,citm_catalog,struct-parse,sse2,1227400,1727204
18,citm_catalog,struct-parse,swar8,1300500,1727204
18,citm_catalog,struct-parse,sse2,1237300,1727204
19,citm_catalog,struct-parse,swar8,1329600,1727204
19,citm_catalog,struct-parse,sse2,1215000,1727204
20,citm_catalog,struct-parse,swar8,1282700,1727204
20,citm_catalog,struct-parse,sse2,1232200,1727204
