pair,file,column,arm,min_ns,bytes
40,twitter,dom-stringify,folded,255800,466906
41,twitter,dom-stringify,no_fold,235800,466906
41,twitter,dom-stringify,folded,267200,466906
42,twitter,dom-stringify,no_fold,234900,466906
42,twitter,dom-stringify,folded,267900,466906
43,twitter,dom-stringify,no_fold,235000,466906
43,twitter,dom-stringify,folded,265300,466906
44,twitter,dom-stringify,no_fold,241700,466906
44,twitter,dom-stringify,folded,251300,466906
45,twitter,dom-stringify,no_fold,261300,466906
45,twitter,dom-stringify,folded,279500,466906
46,twitter,dom-stringify,no_fold,239500,466906
46,twitter,dom-stringify,folded,265600,466906
47,twitter,dom-stringify,no_fold,242000,466906
47,twitter,dom-stringify,folded,268300,466906
48,twitter,dom-stringify,no_fold,235100,466906
48,twitter,dom-stringify,folded,256400,466906
49,twitter,dom-stringify,no_fold,236300,466906
49,twitter,dom-stringify,folded,268600,466906
50,twitter,dom-stringify,no_fold,245300,466906
50,twitter,dom-stringify,folded,268900,466906
51,twitter,dom-stringify,no_fold,236000,466906
51,twitter,dom-stringify,folded,255400,466906
52,twitter,dom-stringify,no_fold,243100,466906
52,twitter,dom-stringify,folded,267400,466906
53,twitter,dom-stringify,no_fold,243400,466906
53,twitter,dom-stringify,folded,266800,466906
54,twitter,dom-stringify,no_fold,251700,466906
54,twitter,dom-stringify,folded,278600,466906
55,twitter,dom-stringify,no_fold,243500,466906
55,twitter,dom-stringify,folded,267400,466906
56,twitter,dom-stringify,no_fold,236400,466906
56,twitter,dom-stringify,folded,279200,466906
57,twitter,dom-stringify,no_fold,220800,466906
57,twitter,dom-stringify,folded,246600,466906
58,twitter,dom-stringify,no_fold,247700,466906
58,twitter,dom-stringify,folded,264000,466906
59,twitter,dom-stringify,no_fold,238000,466906
59,twitter,dom-stringify,folded,245300,466906
60,twitter,dom-stringify,no_fold,234300,466906
60,twitter,dom-stringify,folded,267100,466906
61,twitter,dom-stringify,no_fold,231300,466906
61,twitter,dom-stringify,folded,266900,466906
1,twitter,struct-stringify,no_fold,249700,477706
1,twitter,struct-stringify,folded,272800,477706
2,twitter,struct-stringify,no_fold,254300,477706
2,twitter,struct-stringify,folded,293700,477706
3,twitter,struct-stringify,no_fold,249700,477706
3,twitter,struct-stringify,folded,283300,477706
4,twitter,struct-stringify,no_fold,254900,477706
4,twitter,struct-stringify,folded,281000,477706
5,twitter,struct-stringify,no_fold,255000,477706
5,twitter,struct-stringify,folded,285900,477706
6,twitter,struct-stringify,no_fold,249300,477706
6,twitter,struct-stringify,folded,274100,477706
7,twitter,struct-stringify,no_fold,248900,477706
7,twitter,struct-stringify,folded,278100,477706
8,twitter,struct-stringify,no_fold,255300,477706
8,twitter,struct-stringify,folded,275100,477706
9,twitter,struct-stringify,no_fold,256400,477706
9,twitter,struct-stringify,folded,285300,477706
10,twitter,struct-stringify,no_fold,254900,477706
10,twitter,struct-stringify,folded,283400,477706
11,twitter,struct-stringify,no_fold,250600,477706
11,twitter,struct-stringify,folded,283800,477706
12,twitter,struct-stringify,no_fold,253900,477706
12,twitter,struct-stringify,folded,278200,477706
13,twitter,struct-stringify,no_fold,258700,477706
13,twitter,struct-stringify,folded,280200,477706
14,twitter,struct-stringify,no_fold,244300,477706
14,twitter,struct-stringify,folded,282300,477706
15,twitter,struct-stringify,no_fold,252400,477706
15,twitter,struct-stringify,folded,284100,477706
16,twitter,struct-stringify,no_fold,233900,477706
16,twitter,struct-stringify,folded,282100,477706
17,twitter,struct-stringify,no_fold,251400,477706
17,twitter,struct-stringify,folded,280000,477706
18,twitter,struct-stringify,no_fold,253100,477706
18,twitter,struct-stringify,folded,279900,477706
19,twitter,struct-stringify,no_fold,256100,477706
19,twitter,struct-stringify,folded,281700,477706
20,twitter,struct-stringify,no_fold,246000,477706
20,twitter,struct-stringify,folded,281400,477706
21,twitter,struct-stringify,no_fold,254400,477706
21,twitter,struct-stringify,folded,280600,477706
22,twitter,struct-stringify,no_fold,254400,477706
22,twitter,struct-stringify,folded,280700,477706
23,twitter,struct-stringify,no_fold,254100,477706
23,twitter,struct-stringify,folded,282300,477706
24,twitter,struct-stringify,no_fold,249800,477706
24,twitter,struct-stringify,folded,280500,477706
25,twitter,struct-stringify,no_fold,240800,477706
25,twitter,struct-stringify,folded,265300,477706
26,twitter,struct-stringify,no_fold,247300,477706
26,twitter,struct-stringify,folded,280900,477706
27,twitter,struct-stringify,no_fold,241200,477706
27,twitter,struct-stringify,folded,279100,477706
28,twitter,struct-stringify,no_fold,243600,477706
28,twitter,struct-stringify,folded,269200,477706
29,twitter,struct-stringify,no_fold,242200,477706
29,twitter,struct-stringify,folded,274600,477706
30,twitter,struct-stringify,no_fold,241200,477706
30,twitter,struct-stringify,folded,272600,477706
31,twitter,struct-stringify,no_fold,248400,477706
31,twitter,struct-stringify,folded,280600,477706
32,twitter,struct-stringify,no_fold,249800,477706
32,twitter,struct-stringify,folded,279300,477706
33,twitter,struct-stringify,no_fold,247400,477706
33,twitter,struct-stringify,folded,276100,477706
34,twitter,struct-stringify,no_fold,248200,477706
34,twitter,struct-stringify,folded,277700,477706
35,twitter,struct-stringify,no_fold,243900,477706
35,twitter,struct-stringify,folded,278200,477706
36,twitter,struct-stringify,no_fold,246800,477706
36,twitter,struct-stringify,folded,271000,477706
37,twitter,struct-stringify,no_fold,247900,477706
37,twitter,struct-stringify,folded,265900,477706
38,twitter,struct-stringify,no_fold,248900,477706
38,twitter,struct-stringify,folded,272700,477706
39,twitter,struct-stringify,no_fold,247300,477706
39,twitter,struct-stringify,folded,259300,477706
40,twitter,struct-stringify,no_fold,242700,477706
40,twitter,struct-stringify,folded,269200,477706
41,twitter,struct-stringify,no_fold,240100,477706
41,twitter,struct-stringify,folded,271000,477706
42,twitter,struct-stringify,no_fold,241000,477706
42,twitter,struct-stringify,folded,272900,477706
43,twitter,struct-stringify,no_fold,248800,477706
43,twitter,struct-stringify,folded,281300,477706
44,twitter,struct-stringify,no_fold,237600,477706
44,twitter,struct-stringify,folded,282800,477706
45,twitter,struct-stringify,no_fold,245400,477706
45,twitter,struct-stringify,folded,275300,477706
46,twitter,struct-stringify,no_fold,249800,477706
46,twitter,struct-stringify,folded,277200,477706
47,twitter,struct-stringify,no_fold,248200,477706
47,twitter,struct-stringify,folded,281400,477706
48,twitter,struct-stringify,no_fold,250700,477706
48,twitter,struct-stringify,folded,280700,477706
49,twitter,struct-stringify,no_fold,248900,477706
49,twitter,struct-stringify,folded,282600,477706
50,twitter,struct-stringify,no_fold,237700,477706
50,twitter,struct-stringify,folded,264100,477706
51,twitter,struct-stringify,no_fold,250100,477706
51,twitter,struct-stringify,folded,281500,477706
52,twitter,struct-stringify,no_fold,248100,477706
52,twitter,struct-stringify,folded,275900,477706
53,twitter,struct-stringify,no_fold,244900,477706
53,twitter,struct-stringify,folded,275000,477706
54,twitter,struct-stringify,no_fold,248700,477706
54,twitter,struct-stringify,folded,275400,477706
55,twitter,struct-stringify,no_fold,243400,477706
55,twitter,struct-stringify,folded,265900,477706
56,twitter,struct-stringify,no_fold,253700,477706
56,twitter,struct-stringify,folded,269700,477706
57,twitter,struct-stringify,no_fold,249800,477706
57,twitter,struct-stringify,folded,273300,477706
58,twitter,struct-stringify,no_fold,236800,477706
58,twitter,struct-stringify,folded,269600,477706
59,twitter,struct-stringify,no_fold,249900,477706
59,twitter,struct-stringify,folded,259900,477706
60,twitter,struct-stringify,no_fold,230500,477706
60,twitter,struct-stringify,folded,262400,477706
61,twitter,struct-stringify,no_fold,237500,477706
61,twitter,struct-stringify,folded,270800,477706
